Loc ID,County,Community,On,From,To,Approach,At,Dir,Latitude,Longitude,Latest,Latest Date
1169,BERKSHIRE,PITTSFIELD,POMEROY AVENUE,,,SOUTH OF,HOUSATONIC RD.,2-WAY,42.4444167121,-73.2505160281,2565,1/1/2012
1170,BERKSHIRE,DALTON,SOUTH STREET,,,SOUTH OF,CRANE AVE.,2-WAY,42.4676193794,-73.1821197,5442,1/1/2012
1171,BERKSHIRE,SHEFFIELD,ROUTE 7,,,AT,CONNECTICUT STATE LINE,2-WAY,42.0484553962,-73.3257618877,5902,1/1/2012
1172,BERKSHIRE,SHEFFIELD,ROUTE 7,,,SOUTH OF,EGREMONT RD. (REPLACES STA 164),2-WAY,42.125042521,-73.3592496391,8400,1/1/1994
1173,BERKSHIRE,LANESBOROUGH,SOUTH MAIN STREET,,,NORTH OF,PITTSFIELD,2-WAY,42.4941444054,-73.2385112444,12918,1/1/2012
1174,BERKSHIRE,PITTSFIELD,CENTRAL BERKSHIRE BOULEVARD,,,NORTH OF,RICHMOND,2-WAY,42.4188364898,-73.3350998052,2948,1/1/2012
1175,BERKSHIRE,PITTSFIELD,SOUTH STREET,,,NORTH OF,LENOX,2-WAY,42.407507581,-73.2639031072,24365,1/1/2012
1176,BERKSHIRE,PITTSFIELD,WEST HOUSATONIC STREET,,,EAST OF,RTE. 41 (REPLACES STA 108),2-WAY,42.4314729127,-73.3319118255,10171,1/1/2012
1177,BERKSHIRE,WINDSOR,BERKSHIRE TRAIL,,,WEST OF,CUMMINGTON,2-WAY,42.4854075734,-72.9891536558,2900,1/1/1994
1178,BERKSHIRE,LANESBOROUGH,WILLIAMSTOWN ROAD,,,NORTH OF,BAILEY ROAD,2-WAY,42.5486866075,-73.2338219677,6556,8/4/2013
1179,BERKSHIRE,LENOX,VETERANS MEMORIAL HIGHWAY,,,SOUTH OF,LENOX PITTSFIELD STATE ROAD,2-WAY,42.3656705081,-73.2762242883,19740,8/6/2013
1180,HAMPDEN,RUSSELL,HUNTINGTON ROAD,,,WEST OF,STRATHMORE MILL ROAD,2-WAY,42.1731110227,-72.8324660338,5277,7/31/2013
1181,BERKSHIRE,SANDISFIELD,SOUTH MAIN STREET,,,SOUTH OF,ROOSTERVILLE ROAD,2-WAY,42.0802589335,-73.0694842642,2821,7/31/2013
1182,BERKSHIRE,WINDSOR,BERKSHIRE TRAIL,,,EAST OF,SAVOY HOLLOW ROAD,2-WAY,42.5094234406,-73.0480437845,3258,8/4/2013
1183,BERKSHIRE,SHEFFIELD,ROUTE 7,,,SOUTH OF,GREAT BARRINGTON,2-WAY,42.1527509834,-73.3643005798,9162,8/6/2013
1185,BERKSHIRE,NORTH ADAMS,MARSHALL STREET,,,,BETWEEN ST.ANTHONY & CENTER STS,2-WAY,42.7006273645,-73.1136883156,12081,1/1/2012
1188,BERKSHIRE,NORTH ADAMS,MAIN STREET,,,,BETWEEN RTES.8 & 8A,2-WAY,42.6989248609,-73.1108595391,6418,1/1/2012
12,ESSEX,HAVERHILL,AMESBURY ROAD,,,WEST OF,MERRIMAC,2-WAY,42.8098808269,-71.0354672183,7370,8/6/2013
125,BERKSHIRE,SAVOY,MAIN ROAD,,,WEST OF,PLAINFIELD,2-WAY,42.5446897827,-72.9824465004,1584,8/4/2013
126,BERKSHIRE,PITTSFIELD,CENTRAL BERKSHIRE BOULEVARD,,,NORTH OF,RICHMOND,2-WAY,42.4181103466,-73.3352451215,2571,12/5/1984
13,NORFOLK,MILTON,BLUE HILL AVENUE,,,,ATHERTON STREET,2-WAY,42.2398116662,-71.108106698,12651,1/1/2012
130,HAMPSHIRE,HUNTINGTON,WORTHINGTON ROAD,,,,1.5 MI.S.OF JCT.OF RTES.66 & 112,2-WAY,42.2533789057,-72.8671333181,3251,7/31/2013
1300,BERKSHIRE,PITTSFIELD,FIRST STREET,,,SOUTH OF,BURBANK STREET,2-WAY,42.4538266232,-73.2495894809,14667,1/1/2010
1301,BERKSHIRE,PITTSFIELD,BANK ROW,,,SOUTH OF,EAST STREET,2-WAY,42.4480228981,-73.2533342112,19172,1/1/2010
1302,BERKSHIRE,PITTSFIELD,PARK PLACE,,,SOUTH OF,EAST STREET,2-WAY,42.4485218058,-73.2531671857,17811,1/1/2010
1303,BERKSHIRE,PITTSFIELD,EAST STREET,,,WEST OF,FIRST STREET,2-WAY,42.4480733569,-73.2518353234,26926,1/1/2010
1304,BERKSHIRE,WILLIAMSTOWN,COLD SPRING ROAD,,,EAST OF,2.5 MI. RTE. 2,2-WAY,42.7075486106,-73.2219780123,6400,1/1/2010
14,MIDDLESEX,WOBURN,YANKEE DIVISION HIGHWAY,,,SOUTH OF,RTE.38,2-WAY,42.4978762023,-71.1662818792,162917,1/1/2012
140,BERKSHIRE,CLARKSBURG,RIVER ROAD,,,,VERMONT STATE LINE,2-WAY,42.7413179864,-73.0713052346,2796,8/4/2013
15,BARNSTABLE,BARNSTABLE,MID CAPE HIGHWAY,,,EAST OF,RTE.149,2-WAY,41.6946316145,-70.3806942335,45823,1/1/2012
155,BERKSHIRE,GREAT BARRINGTON,MONTEREY ROAD,,,WEST OF,MONTEREY,2-WAY,42.1867737288,-73.3040333306,4286,8/6/2013
16,BRISTOL,RAYNHAM,AMVETS MEMORIAL HIGHWAY,,,NORTH OF,RTE.44,2-WAY,41.9328079547,-71.0266740806,70811,1/1/2012
162,BERKSHIRE,NORTH ADAMS,CURRAN MEMORIAL HIGHWAY,,,AT,ADAMS,2-WAY,42.6575487865,-73.1094578376,11860,8/4/2013
164,BERKSHIRE,SHEFFIELD,ROUTE 7,,,SOUTH OF,EGREMONT RD. (REPLACED BY STA 1172),2-WAY,42.125042521,-73.3592496391,6230,10/29/1984
17,WORCESTER,STURBRIDGE,WILBUR CROSS HIGHWAY,,,NORTH OF,CONNECTICUT STATE LINE,2-WAY,42.0328425793,-72.1338236947,78164,8/4/2013
18,ESSEX,GEORGETOWN,INTERSTATE 95,,,NORTH OF,RTE.133,2-WAY,42.7156821337,-70.9606662316,39960,6/9/2013
189,BERKSHIRE,STOCKBRIDGE,INTERLAKEN ROAD,,,SOUTH OF,LENOX,2-WAY,42.352024096,-73.3144006882,5019,8/6/2013
19,MIDDLESEX,CHELMSFORD,ROUTE 3,,,SOUTH OF,RTE.I-495,2-WAY,42.5876372904,-71.3118110605,61411,1/1/2012
190,BERKSHIRE,WEST STOCKBRIDGE,GREAT BARRINGTON ROAD,,,AT,GREBARRINGTON,2-WAY,42.2600309252,-73.3777749512,2254,1/1/2012
191,BERKSHIRE,WINDSOR,BERKSHIRE TRAIL,,,WEST OF,CUMMINGTON,2-WAY,42.4826950642,-72.9836700559,2633,12/12/1984
2,BERKSHIRE,LEE,CHAPEL STREET,,,,E.OF JCT.OF RTES.20 & 102,2-WAY,42.297758463,-73.2234521106,4714,1/2/2011
20,PLYMOUTH,PLYMOUTH,PILGRIM HIGHWAY,,,NORTH OF,BOURNE,2-WAY,41.8035182788,-70.547810051,47329,8/6/2013
2001,FRANKLIN,CHARLEMONT,MOHAWK TRAIL,,,WEST OF,EAST OXBOW RD.,2-WAY,42.6230372869,-72.78710422,4049,1/1/2012
200101,PLYMOUTH,ABINGTON,PLYMOUTH STREET,,,AT,WHITMAN TOWN LINE,2-WAY,42.0981963896,-70.9268537697,12300,1/1/2005
200103,PLYMOUTH,ABINGTON,SPRUCE STREET,,,AT,ROCKLAND TOWN LINE,2-WAY,42.1356468689,-70.9365851467,2000,1/1/2006
200106,PLYMOUTH,ABINGTON,BROCKTON AVENUE,,,EAST OF,RTE 18,2-WAY,42.1059181558,-70.9486495947,9058,5/27/1988
200112,PLYMOUTH,ABINGTON,BEDFORD STREET,,,AT,WEYMOUTH TOWN LINE,2-WAY,42.1458444323,-70.9546046645,17800,1/1/2005
200113,PLYMOUTH,ABINGTON,BEDFORD STREET,,,AT,WHITMAN,2-WAY,42.0936238182,-70.9502076393,7630,5/8/1990
200116,PLYMOUTH,ABINGTON,ADAMS STREET,,,SOUTH OF,RTE 139,2-WAY,42.1276913453,-70.9439441618,10300,1/1/2000
200117,PLYMOUTH,ABINGTON,CENTER AVENUE,,,AT,ROCKLAND,2-WAY,42.1124105481,-70.9279851282,5308,9/26/1990
200118,PLYMOUTH,ABINGTON,BROCKTON AVENUE,,,WEST OF,RTE 18,2-WAY,42.1059499829,-70.9490953805,19532,6/11/1990
200119,PLYMOUTH,ABINGTON,RANDOLPH STREET,,,WEST OF,RTE 58,2-WAY,42.1293075077,-70.9506698766,13000,1/1/2000
200121,PLYMOUTH,ABINGTON,PLYMOUTH STREET,,,NORTH OF,RTE 123,2-WAY,42.1099458185,-70.9327782325,11700,1/1/2002
2002,FRANKLIN,CHARLEMONT,MOHAWK TRAIL,,,EAST OF,ZOAR RD.,2-WAY,42.6382400869,-72.9081572752,2021,1/1/2012
200201,MIDDLESEX,ACTON,PIPER ROAD,,,SOUTH OF,PIPER RD RAMP TO RTE 2,2-WAY,42.4722017661,-71.4416512411,4550,1/1/1990
200203,MIDDLESEX,ACTON,MASSACHUSETTS AVE,,,,PIPER ROAD,2-WAY,42.4728229714,-71.4398419563,754,3/13/1990
200204,MIDDLESEX,ACTON,MASSACHUSETTS AVENUE,,,EAST OF,PIPER RD,2-WAY,42.4723810913,-71.4387738745,17401,2/12/1990
200205,MIDDLESEX,ACTON,MASSACHUSETTS AVENUE,,,,TAYLOR RD,2-WAY,42.4729562403,-71.4411722742,424,2/12/1990
200206,MIDDLESEX,ACTON,MASSACHUSETTS AVENUE,,,WEST OF,PIPER RD,2-WAY,42.4732074981,-71.4432589957,,
200207,MIDDLESEX,ACTON,MASSACHUSETTS AVENUE,,,EAST OF,TAYLOR RD,2-WAY,42.4729590182,-71.4401579088,18261,3/13/1990
200208,MIDDLESEX,ACTON,ROUTE 2,,,WEST OF,TAYLOR RD,2-WAY,42.4735627671,-71.4422439241,,
200210,MIDDLESEX,ACTON,TAYLOR ROAD,,,NORTH OF,ROUTE 2,2-WAY,42.4732598028,-71.4403803753,21650,1/1/1990
200218,MIDDLESEX,ACTON,LITTLEFIELD ROAD,,,AT,BOXBOROUGH TOWN LINE,2-WAY,42.4926747683,-71.4786986911,850,5/31/1990
200219,MIDDLESEX,ACTON,PARKER STREET,,,AT,MAYNARD TOWN LINE,2-WAY,42.4424142062,-71.443455844,,
200220,MIDDLESEX,ACTON,POWDER MILL ROAD,,,AT,MAYNARD TOWN LINE,2-WAY,42.4390071107,-71.4344124195,13070,5/24/1990
200221,MIDDLESEX,ACTON,MASSACHUSETTS AVENUE,,,AT,BOXBOROUGH TOWN LINE,2-WAY,42.4783200932,-71.4885715461,10672,5/31/1990
200222,MIDDLESEX,ACTON,MASSACHUSETTS AVENUE,,,,CONCORD TOWN LINE,2-WAY,42.4695922748,-71.4086013968,41000,1/1/1996
200223,MIDDLESEX,ACTON,ROUTE 2,,,,ARLINGTON STREET,2-WAY,42.4980277598,-71.4706945464,36000,1/1/1996
200224,MIDDLESEX,ACTON,MAIN STREET,,,AT,MAYNARD TOWN LINE,2-WAY,42.4465242703,-71.4538908373,14926,5/24/1990
200225,MIDDLESEX,ACTON,MAIN STREET,,,AT,CARLISLE TOWN LINE,2-WAY,42.5334870459,-71.3994390186,7657,6/14/1990
200226,MIDDLESEX,ACTON,STOW STREET,,,AT,STOW TOWN LINE,2-WAY,42.4534654389,-71.4718757544,2280,5/24/1990
200227,MIDDLESEX,ACTON,SUMMER STREET,,,AT,BOXBOROUGH TOWN LINE,2-WAY,42.4732997222,-71.4920253296,2100,5/31/1990
200228,MIDDLESEX,ACTON,WILLOW STREET,,,AT,STOW TOWN LINE,2-WAY,42.4596922524,-71.4880059443,3237,5/24/1990
2003,FRANKLIN,HEATH,BRANCH HILL ROAD,,,SOUTH OF,BEN RD.,2-WAY,42.691791947,-72.8265986151,300,1/1/1993
2004,FRANKLIN,LEYDEN,WEST LEYDEN ROAD,,,EAST OF,COUNTRY RD.,2-WAY,42.6982293212,-72.6375310983,320,1/1/1994
2005,FRANKLIN,BERNARDSTON,KEETS BROOK ROAD,,,AT,LEYDEN,2-WAY,42.7217215169,-72.5970716764,170,1/1/1998
2006,FRANKLIN,BERNARDSTON,TURNER FALLS ROAD,,,SOUTH OF,RTE.10,2-WAY,42.6734927358,-72.5028752047,1300,1/1/1993
2007,FRANKLIN,BERNARDSTON,HUCKLE HILL ROAD,,,AT,VERMONT STATE LINE,2-WAY,42.7285990483,-72.5295515189,83,1/1/1990
200703,ESSEX,AMESBURY,CLARKES ROAD,,,SOUTH OF,100 S OF ROUTE 110,2-WAY,42.8458853408,-70.9068539882,2500,1/1/2002
200708,ESSEX,AMESBURY,CONGRESS STREET,,,NORTH OF,100 N OF WARREN STREET,2-WAY,42.8646807096,-70.919266545,3900,1/1/2004
200710,ESSEX,AMESBURY,ELM STREET,,,EAST OF,200 E OF WATER STREET,2-WAY,42.8580245373,-70.928678055,11000,1/1/2004
200712,ESSEX,AMESBURY,ELM STREET,,,NORTH OF,500 N OF ROUTE 110,2-WAY,42.8465880816,-70.906594428,11300,1/1/2006
200714,ESSEX,AMESBURY,FRIEND STREET,,,EAST OF,1000 NEWTON ROAD,2-WAY,42.8544559829,-70.9403574425,3039,6/29/1992
200718,ESSEX,AMESBURY,FRIEND STREET,,,WEST OF,150 MAIN STREET,2-WAY,42.8570569998,-70.9316883679,7500,1/1/2006
200720,ESSEX,AMESBURY,FRIEND STREET,,,EAST OF,LIONS MOUTH ROAD,2-WAY,42.8539401588,-70.9434453929,3200,1/1/2005
200723,ESSEX,AMESBURY,GREENLEAF STREET,,,SOUTH OF,S OF FRIEND STREET,2-WAY,42.8549463132,-70.9379833155,3900,1/1/2003
200725,ESSEX,AMESBURY,HIGHLAND STREET,,,SOUTH OF,S OF FRIEND STREET,2-WAY,42.8537700202,-70.9439479975,3300,1/1/2003
200729,ESSEX,AMESBURY,KIMBALL ROAD,,,NORTH OF,75 N OF ROUTE 110,2-WAY,42.8435912216,-70.9582717066,1909,6/10/1991
200731,ESSEX,AMESBURY,LIONS MOUTH ROAD,,,WEST OF,NEWTON ROAD,2-WAY,42.859535185,-70.9681406482,2825,6/29/1992
200735,ESSEX,AMESBURY,MAIN STREET,,,NORTH OF,RTE 110,2-WAY,42.8440332807,-70.9277050728,6516,6/8/1992
200741,ESSEX,AMESBURY,MERRILL STREET,,,SW OF,100 SW OF OLD MERRILL STREET,2-WAY,42.8404864552,-70.9045538096,3600,1/1/2002
200745,ESSEX,AMESBURY,MERRIMAC STREET,,,SOUTH OF,1000 SW OF MAIN STREET,2-WAY,42.8376698822,-70.9285334906,,
200747,ESSEX,AMESBURY,MUNROE STREET,,,NE OF,ELM STREET,2-WAY,42.8540499458,-70.9172301932,2900,1/1/2005
200749,ESSEX,AMESBURY,PLEASANT VALLEY ROAD,,,,MERRIMAC LINE,2-WAY,42.8249733314,-70.970297812,700,1/1/2006
200755,ESSEX,AMESBURY,SOUTHAMPTON ROAD,,,SOUTH OF,500FT FERN AVE,2-WAY,42.8695341025,-70.9337684515,3600,1/1/2002
200769,ESSEX,AMESBURY,MACY STREET,,,EAST OF,RTE 110 RTE I-495,2-WAY,42.8466277653,-70.9183676264,32100,1/1/2003
200772,ESSEX,AMESBURY,HAVERHILL ROAD,,,WEST OF,300 W OF MAIN STREET,2-WAY,42.8474698353,-70.9306059709,9792,6/10/1992
200778,ESSEX,AMESBURY,HAVERHILL ROAD,,,AT,MERRIMAC LINE,2-WAY,42.8384935818,-70.9764198068,5800,1/1/2001
200780,ESSEX,AMESBURY,HAVERHILL ROAD,,,WEST OF,RTE 150,2-WAY,42.8429746592,-70.9406887919,6697,9/14/1988
200782,ESSEX,AMESBURY,HAVERHILL ROAD,,,EAST OF,MERRIMAC,2-WAY,42.8399478464,-70.9723090112,6261,9/13/1988
200784,ESSEX,AMESBURY,MARKET STREET,,,AT,NEW HAMPSHIRE STATE LINE,2-WAY,42.8844967971,-70.9305386839,2400,1/1/2006
200785,ESSEX,AMESBURY,ROUTE 150,,,SOUTH OF,RAMP-RT 150 TO RT 495 NB,2-WAY,42.8374888622,-70.9358918965,4200,1/1/2006
200787,ESSEX,AMESBURY,MARKET STREET,,,NORTH OF,500 N OF FERN AVENUE,2-WAY,42.8770204232,-70.929622995,2400,1/1/2002
200789,ESSEX,AMESBURY,HILLSIDE AVENUE,,,NORTH OF,1000 RTE 110,2-WAY,42.8483067509,-70.9372754719,8532,9/13/1988
200791,ESSEX,AMESBURY,ROUTE 150,,,NORTH OF,RAMP-RT 150 TO RT 495 SB,2-WAY,42.8417892649,-70.9371528587,9500,1/1/2006
200793,ESSEX,AMESBURY,SPARHAWK STREET,,,NE OF,250 NE OF GREENLEAF STREET,2-WAY,42.8522983173,-70.9368402865,,
2008,FRANKLIN,BERNARDSTON,GREENFIELD ROAD,,,AT,GREENFIELD,2-WAY,42.6534047408,-72.5652711791,720,1/1/1998
2009,FRANKLIN,BERNARDSTON,INTERSTATE 91,,,AT,GREENFIELD,2-WAY,42.6549746612,-72.5532950087,25303,1/1/2012
200901,ESSEX,ANDOVER,PHILLIPS STREET,,,WEST OF,PHILLIPS ST RTE 28,2-WAY,42.6473654086,-71.1351722453,1880,1/1/1991
200902,ESSEX,ANDOVER,MAIN STREET,,,NORTH OF,RTE 28 PHILLIPS ST,2-WAY,42.6480767463,-71.1349502836,,
200903,ESSEX,ANDOVER,ANDOVER STREET,,,SE OF,1000 SE OF BANNISTER ROAD,2-WAY,42.6323133857,-71.1615592244,4791,6/26/1989
200904,ESSEX,ANDOVER,ANDOVER STREET,,,WEST OF,300 W OF WOBURN STREET,2-WAY,42.627922998,-71.150256486,3900,1/1/2003
200905,ESSEX,ANDOVER,ANDOVER STREET,,,SOUTH OF,50 S OF DASCOMB ROAD,2-WAY,42.6388102333,-71.1592378081,4000,1/1/2005
200909,ESSEX,ANDOVER,CENTRAL STREET,,,SOUTH OF,100 S OF SCHOOL STREET,2-WAY,42.6528424206,-71.1428989191,8500,1/1/2001
200910,ESSEX,ANDOVER,CLARK ROAD,,,SOUTH OF,50 S OF DASCOMB ROAD,2-WAY,42.6322394397,-71.16748144,5900,1/1/2001
200912,ESSEX,ANDOVER,GOULD ROAD,,,EAST OF,700 E OF RTE 28,2-WAY,42.6104182694,-71.1218520842,1200,1/1/2005
200913,ESSEX,ANDOVER,GREENWOOD ROAD,,,NORTH OF,200 RTE 133,2-WAY,42.650387443,-71.1801343547,4200,1/1/2001
200917,ESSEX,ANDOVER,HIGH PLAIN ROAD,,,EAST OF,200 E OF GREENWOOD DRIVE,2-WAY,42.6618422385,-71.1861793124,1787,5/1/1991
200918,ESSEX,ANDOVER,HIGH PLAIN ROAD,,,EAST OF,50 E OF ROUTE 495,2-WAY,42.6593299153,-71.1913822907,1795,8/7/1990
200919,ESSEX,ANDOVER,JENKINS ROAD,,,SOUTH OF,100 S OF SALEM ROAD,2-WAY,42.6216892149,-71.0942069988,1848,7/22/1991
200922,ESSEX,ANDOVER,NORTH STREET,,,SOUTH OF,200 S OF RIVER ROAD,2-WAY,42.6883921567,-71.1960829769,5725,4/29/1991
200923,ESSEX,ANDOVER,RED SPRING ROAD,,,NORTH OF,50 N OF RESERVATION ROAD,2-WAY,42.6483794479,-71.1512685227,3500,1/1/2006
200924,ESSEX,ANDOVER,RESERVATION ROAD,,,WEST OF,300 W OF REDSPRING ROAD,2-WAY,42.6489417929,-71.1532968794,1026,7/29/1991
200925,ESSEX,ANDOVER,RIVER ROAD,,,,LAWRENCE,2-WAY,42.6875177864,-71.1874207352,13844,8/8/1990
200926,ESSEX,ANDOVER,RIVER ROAD,,,WEST OF,RAMP-RIVER RD TO RT 93 SB,2-WAY,42.6900476795,-71.2094498672,20666,2/8/2006
200927,ESSEX,ANDOVER,RIVER STREET,,,EAST OF,150 E OF CONNECTOR ROAD,2-WAY,42.6153965533,-71.1554331061,5100,1/1/2002
200928,ESSEX,ANDOVER,SALEM STREET,,,WEST OF,100 W OF JENKINS ROAD,2-WAY,42.6233355487,-71.0946342935,1154,7/22/1991
200929,ESSEX,ANDOVER,SALEM STREET,,,EAST OF,200 E OF ROUTE 28,2-WAY,42.6463470889,-71.1320051151,4596,6/28/1989
200930,ESSEX,ANDOVER,SCHOOL STREET,,,EAST OF,1000 S E OF CENTRAL STREET,2-WAY,42.6517315853,-71.1396712337,4800,1/1/2001
200931,ESSEX,ANDOVER,SHAWSHEEN ROAD,,,NORTH OF,500 RTE 133,2-WAY,42.6602323164,-71.1625723618,,
200934,ESSEX,ANDOVER,WOBURN STREET,,,,WILMINGTON,2-WAY,42.6084553159,-71.1459042589,5686,6/27/1990
200935,ESSEX,ANDOVER,WOBURN STREET,,,SOUTH OF,750 S OF BALLARDVALE ROAD,2-WAY,42.6238329148,-71.148664361,1786,6/26/1989
200948,ESSEX,ANDOVER,RAMP-RT 93 NB TO RT 133,,,,RTE I-93 NB TO RTE 133 EB,2-WAY,42.6474526835,-71.1841697851,2356,5/25/1988
200949,ESSEX,ANDOVER,RAMP-RT 93 NB TO RT 133,,,,RTE I-93 NB TO RTE 133 WB,2-WAY,42.647299411,-71.1844341247,3449,5/25/1988
200950,ESSEX,ANDOVER,RAMP-RT 93 SB TO RT 133 WB,,,,RTE I-93 S B TO RTE 133 W B,2-WAY,42.6479645311,-71.188049089,1948,11/15/2006
200952,ESSEX,ANDOVER,RAMP-RT 133 EB TO RT 93 NB,,,,RTE 133 EB TO RTE I-93 NB,2-WAY,42.6447413277,-71.1847808849,1982,9/15/2006
200953,ESSEX,ANDOVER,RAMP-RT 133 EB TO RT 93 SB,,,,RTE 133 EB TO RTE 1-93 SB,2-WAY,42.6443345086,-71.1878754108,4924,9/15/2006
200954,ESSEX,ANDOVER,RAMP-RT 133 WB TO RT 93 SB,,,,RTE 133 W B TO RTE I-93 S B,2-WAY,42.6453195671,-71.1878329868,2961,9/15/2006
200955,ESSEX,ANDOVER,RAMP-RT 133 WB TO RT 93 NB,,,,RTE 133 WB TO RTE I-93 NB,2-WAY,42.6473891864,-71.1848644981,2412,9/15/2006
200956,ESSEX,ANDOVER,LOWELL STREET,,,WEST OF,RAMP-RT 133 EB TO RT 93 SB,2-WAY,42.6441067492,-71.1892979892,22199,3/28/2007
200957,ESSEX,ANDOVER,LOWELL STREET,,,WEST OF,ROUTE 495,2-WAY,42.6427346125,-71.2232945916,21459,8/6/2002
200958,ESSEX,ANDOVER,HAVERHILL STREET,,,EAST OF,1000 E OF ROUTE 28,2-WAY,42.673001809,-71.1462688776,17305,6/28/1989
200959,ESSEX,ANDOVER,LOWELL STREET,,,WEST OF,50 W OF ROUTE 28,2-WAY,42.6720245354,-71.1509208739,11400,1/1/2002
200960,ESSEX,ANDOVER,LOWELL STREET,,,EAST OF,200 E OF ARGILLA ROAD,2-WAY,42.6548136362,-71.172255717,12000,1/1/2006
200961,ESSEX,ANDOVER,LOWELL STREET,,,WEST OF,200 W OF ROUTE 28,2-WAY,42.6718580268,-71.1514902191,13428,7/29/1991
200962,ESSEX,ANDOVER,MAIN STREET,,,SOUTH OF,RTE 28 PHILILPS ST,2-WAY,42.6468990653,-71.1341409034,16200,1/1/2002
200963,ESSEX,ANDOVER,NORTH MAIN STREET,,,SOUTH OF,300FT S OF ROUTE 133,2-WAY,42.6713526157,-71.1502470856,18900,1/1/2004
200965,ESSEX,ANDOVER,MAIN STREET,,,SOUTH OF,500 S OF RTE 125,2-WAY,42.6024633196,-71.1217548449,13432,7/20/1989
200966,ESSEX,ANDOVER,NORTH MAIN STREET,,,NORTH OF,100 ROUTE 133,2-WAY,42.6723674668,-71.150824051,27636,9/19/1990
200967,ESSEX,ANDOVER,MAIN STREET,,,SOUTH OF,1000 S OF BALLARDVALE ROAD,2-WAY,42.623253738,-71.126072981,12284,5/8/1991
200968,ESSEX,ANDOVER,WILDWOOD ROAD,,,WEST OF,200 W OF RTE 125,2-WAY,42.6265816462,-71.115660434,1200,1/1/2003
200969,ESSEX,ANDOVER,RIVER ROAD,,,EAST OF,150 E OF BOUTWELL ROAD,2-WAY,42.6670612119,-71.2336944461,4800,1/1/2001
2010,FRANKLIN,BERNARDSTON,INTERSTATE 91,,,NORTH OF,RTE.10,2-WAY,42.6796603042,-72.5415550117,16057,1/1/2012
201001,MIDDLESEX,SOMERVILLE,BROADWAY,,,,BROADWAY OVER ALEWIFE BROOK,2-WAY,42.4070414399,-71.1338691072,15467,3/26/1997
201002,MIDDLESEX,ARLINGTON,FRONTAGE ROAD,,,EAST OF,PARK AVENUE,2-WAY,42.4110047275,-71.1803823745,3600,1/1/1992
201003,MIDDLESEX,ARLINGTON,FRONTAGE ROAD,,,WEST OF,PLEASANT ST,2-WAY,42.4061368571,-71.1637117906,11238,4/8/1992
201004,MIDDLESEX,ARLINGTON,FRONTAGE ROAD,,,WEST OF,PARK AVE,2-WAY,42.4114743976,-71.182800009,5700,1/1/1992
201005,MIDDLESEX,ARLINGTON,RAMP-RT 2 WB TO RT 60,,,,FRONTAGE RD DE OF RELOC PLEASANT ST,2-WAY,42.4058153773,-71.162582239,3290,4/8/1992
201006,MIDDLESEX,ARLINGTON,MYSTIC VALLEY PARKWAY,,,,ALEWIFE BROOK,2-WAY,42.4145734676,-71.1324178247,18300,1/1/1992
201007,MIDDLESEX,ARLINGTON,PARK AVENUE,,,,FRONTAGE RD,2-WAY,42.4115207095,-71.1817467886,13066,4/8/1992
201008,MIDDLESEX,ARLINGTON,PARK AVENUE,,,,FRONTAGE RD,2-WAY,42.4111166282,-71.181670797,9347,4/8/1992
201009,MIDDLESEX,ARLINGTON,PLEASANT STREET,,,,FRONTAGE RD,2-WAY,42.4063996673,-71.1630388154,12576,4/8/1992
2011,FRANKLIN,COLRAIN,GREENFIELD ROAD,,,AT,SHELBURNE,2-WAY,42.6408907431,-72.6722809629,2478,1/1/2012
2012,FRANKLIN,GILL,FRENCH KING HIGHWAY,,,AT,ERVING,2-WAY,42.598211212,-72.4978634583,9710,8/4/2013
2013,FRANKLIN,GILL,FRENCH KING HIGHWAY,,,AT,GREENFIELD,2-WAY,42.6144620884,-72.5515463324,10753,1/1/2012
2014,FRANKLIN,GILL,NORTH CROSS ROAD,,,AT,BERNARDSTON,2-WAY,42.6594575255,-72.5070216427,230,1/1/1998
201401,MIDDLESEX,ASHLAND,CHERRY STREET,,,NORTH OF,MAGONKO RD,2-WAY,42.2601318218,-71.4677181066,3100,1/1/1992
201403,MIDDLESEX,ASHLAND,MAIN STREET,,,,FRONT ST,2-WAY,42.2600176324,-71.4645084398,15900,1/1/2002
2015,FRANKLIN,NORTHFIELD,WANAMAKER ROAD,,,AT,NEW HAMPSHIRE STATE LINE,2-WAY,42.7258773768,-72.4384960743,3437,1/1/2012
2016,FRANKLIN,WARWICK,HOCKANUM ROAD,,,WEST OF,RTE.78,2-WAY,42.6308334159,-72.3290813752,270,1/1/1993
201603,BRISTOL,ATTLEBORO,BARROWS STREET,,,WEST OF,BARROWS ST RTE 1A,2-WAY,41.9162966607,-71.3591955717,1210,1/1/1988
201605,BRISTOL,ATTLEBORO,BROWN STREET,,,AT,THE RHODE ISLAND LINE,2-WAY,41.9035988402,-71.3814685493,1600,1/1/1995
201606,BRISTOL,ATTLEBORO,CARLETON STREET,,,WEST OF,CARLETON ST RTE 1A,2-WAY,41.9099468718,-71.3585246893,3400,1/1/1993
201607,BRISTOL,ATTLEBORO,COLLINS STREET,,,WEST OF,COLLINS AVE RTE 1A,2-WAY,41.8989864612,-71.3555615508,,
201608,BRISTOL,ATTLEBORO,COUNTY STREET,,,AT,RHODE ISLAND STATE LINE,2-WAY,41.897488079,-71.3484779947,7265,1/1/2012
